GEOID,tarea,n_medincome,n_pop_total,n_pop_black,n_pop_hisp,p_pct_black,p_pct_hisp,p_renter,p_poverty,p_unemp,p_overcrowding,n_med_rent,p_mobility,n_pop_25,n_pop_65p,p_pct_65p,n_edu_yes_hs,n_edu_no_hs,p_edu_no_hs,spatial_level,n_commhlthcntr,r_commhlthcntr_100k,i_gini,d_pop_sqkm,close_4_0005,close_4_0010,close_4_0914,close_4_0514,close_4_0016,persistence_0005,persistence_0010,persistence_0914,persistence_0514,persistence_0016,close_4_0005_r_100k,close_4_0005_r_sqkm,close_4_0010_r_100k,close_4_0010_r_sqkm,close_4_0914_r_100k,close_4_0914_r_sqkm,close_4_0514_r_100k,close_4_0514_r_sqkm,close_4_0016_r_100k,close_4_0016_r_sqkm,persistence_0005_r_100k,persistence_0005_r_sqkm,persistence_0010_r_100k,persistence_0010_r_sqkm,persistence_0914_r_100k,persistence_0914_r_sqkm,persistence_0514_r_100k,persistence_0514_r_sqkm,persistence_0016_r_100k,persistence_0016_r_sqkm
38049,4950873968.92397,36944,5347,15,62,0.280531138956424,1.15952870768655,17.4589819099706,12.3236822568671,3.19883678662305,1.45669291338583,430,91.4445479962721,1456,1118,20.7228915662651,3338,566,14.4979508196721,county2010,0,0,0.421,1.08001133407202,7,9,2,5,11,15,14,14,14,18,130.914531512998,0.00141389177828766,168.318683373855,0.00181786085779842,37.4041518608566,0.00040396907951076,93.5103796521414,0.0010099226987769,205.722835234711,0.00222182993730918,280.531138956424,0.0030297680963307,261.829063025996,0.00282778355657532,261.829063025996,0.00282778355657532,261.829063025996,0.00282778355657532,336.637366747709,0.00363572171559684
05091,1651503690.0601,40307,41982,10122,968,24.1103329998571,2.30575008336906,36.4539171845055,18.0524667001459,7.96962992759453,1.67098992580081,621,80.0835063219475,14530,5982,13.763747641618,23510,4815,16.9991173874669,county2010,4,9.52789290648373,0.432,25.4204699951184,40,86,32,76,135,138,132,126,126,116,95.2789290648373,0.0242203515745971,204.8496974894,0.0520737558853838,76.2231432518698,0.0193762812596777,181.029965223191,0.0460186679917345,321.566385593826,0.0817436865642653,328.712305273689,0.0835602129323601,314.420465913963,0.0799271601961705,300.128626554238,0.0762941074599809,300.128626554238,0.0762941074599809,276.308894288028,0.0702390195663317
05145,2699143708.25868,39178,73824,2878,2370,3.89846120502818,3.21033810143043,31.5963465339786,15.7079302309159,6.75885862956364,2.47168577231574,572,79.7492611435743,28312,10848,14.0744200529348,38793,8642,18.2186149467693,county2010,11,14.9003034243606,0.455,27.3508964247134,42,96,41,85,154,176,164,150,151,136,56.8920676202861,0.0155604904887024,130.039011703511,0.0355668354027483,55.5374945817079,0.0151900026199237,115.13870827915,0.0314914688461834,208.604247941049,0.0570551317919087,238.40485478977,0.0652058649050385,222.149978326831,0.060760010479695,203.185955786736,0.0555731803167942,204.540528825314,0.0559436681855728,184.221933246641,0.0503863501538934
05039,1730387018.00891,29602,7711,3283,103,42.5755414343146,1.33575411749449,30.7621951219512,17.7201798466014,10.0729927007299,1.29746835443038,428,84.4617632732587,2541,1474,18.1616559881715,4465,1096,19.7086854882215,county2010,0,0,0.462,4.45622853139107,18,26,7,16,41,49,47,47,48,42,233.432758397095,0.0104022971813045,337.180651018026,0.0150255403729954,90.7794060433148,0.00404533779272954,207.495785241862,0.0092464863833818,531.707949682272,0.0236941213574159,635.455842303203,0.0283173645491068,609.518869147971,0.027161553751184,609.518869147971,0.027161553751184,622.487355725587,0.0277394591501454,544.676436259888,0.0242720267563772
05075,1534158029.07331,30288,16820,66,104,0.392390011890606,0.618311533888228,30.7004900547708,24.4692600319058,9.05587668593449,0.975177304964539,460,85.3895914680343,5634,3160,18.1452770600057,8727,2946,25.2377280904652,county2010,1,5.94530321046373,0.427,10.9636684626029,12,30,17,34,54,57,47,39,39,33,71.3436385255648,0.00782187999710073,178.359096313912,0.0195546999927518,101.070154577883,0.0110809966625594,202.140309155767,0.0221619933251188,321.046373365042,0.0351984599869533,338.882282996433,0.0371539299862285,279.429250891796,0.0306356966553112,231.866825208086,0.0254211099905774,231.866825208086,0.0254211099905774,196.195005945303,0.021510169992027
05137,1578420371.46013,30380,12243,7,116,0.0571755288736421,0.947480192763212,22.2159624413146,23.3754512635379,5.30393325387366,2.31574708014499,483,84.8115846634853,3319,2826,22.8013554945942,6795,2169,24.1967871485944,county2010,1,8.16793269623458,0.437,7.7564888424967,11,25,18,30,42,57,52,45,45,43,89.8472596585804,0.00696899267070683,204.198317405865,0.0158386197061519,147.022788532223,0.0114038061884294,245.037980887038,0.0190063436473823,343.053173241853,0.0266088811063352,465.572163685371,0.0361120529300263,424.732500204198,0.0329443289887959,367.556971330556,0.0285095154710734,367.556971330556,0.0285095154710734,351.221105938087,0.0272424258945812
05095,1609160741.23732,29964,8065,3303,109,40.9547427154371,1.35151890886547,37.2306808388394,22.4502039836813,11.4253393665158,2.08514335360556,478,88.1871067315683,2479,1541,18.9102957418088,3980,1818,31.3556398758193,county2010,5,61.9962802231866,0.47,5.01192938239262,15,29,9,22,41,38,37,30,30,28,185.98884066956,0.00932162935348906,359.578425294482,0.0180218167500788,111.593304401736,0.00559297761209343,272.783632982021,0.013671723051784,508.36949783013,0.0254791202328701,471.171729696218,0.0236147943621723,458.772473651581,0.022993352405273,371.97768133912,0.0186432587069781,371.97768133912,0.0186432587069781,347.179169249845,0.0174003747931796
05087,2168027701.03478,36502,15638,29,656,0.185445709169971,4.19490983501727,21.379980563654,18.7594157332809,4.15951972555746,1.5619576535925,500,88.1496474275268,4978,2452,15.6009416555322,7910,2521,24.1683443581632,county2010,3,19.1840388796521,0.446,7.21300746874043,6,16,12,20,27,36,31,30,30,27,38.3680777593043,0.00276749231439075,102.314874024811,0.00737997950504201,76.7361555186085,0.0055349846287815,127.893592531014,0.00922497438130251,172.656349916869,0.0124537154147584,230.208466555826,0.0166049538863445,198.235068423072,0.0142987102910189,191.840388796521,0.0138374615719538,191.840388796521,0.0138374615719538,172.656349916869,0.0124537154147584
05089,1658419872.95201,34109,16512,14,223,0.0847868217054264,1.35053294573643,20.0377816758872,15.4814725986329,7.11908551584431,1.65768752590137,525,88.649494463168,4032,3964,23.8035188854861,10703,1874,14.9002146775861,county2010,1,6.0562015503876,0.431,9.95646534951877,8,20,8,20,32,45,47,46,46,39,48.4496124031008,0.00482386887089088,121.124031007752,0.0120596721772272,48.4496124031008,0.00482386887089088,121.124031007752,0.0120596721772272,193.798449612403,0.0192954754835635,272.529069767442,0.0271342623987612,284.641472868217,0.0283402296164839,278.585271317829,0.0277372460076226,278.585271317829,0.0277372460076226,236.191860465116,0.023516360745593
40119,1805150814.57607,34752,69586,2170,2267,3.11844336504469,3.25783922053287,47.0822149319018,23.4241661604328,5.36844513357566,1.40943100748216,599,68.8042707483175,35093,8061,10.4214608920491,36315,4417,10.8440538151822,county2010,0,0,0.485,38.5485796744036,35,75,24,64,110,151,130,141,141,131,50.2974736297531,0.0193889616963775,107.780300635185,0.0415477750636661,34.4896962032593,0.0132952880203731,91.9725232086914,0.0354541013876617,158.077774264938,0.0609367367600436,216.997671945506,0.0836495204615143,186.819187767654,0.0720161434436878,202.626965194148,0.0781098171196922,202.626965194148,0.0781098171196922,188.25625844279,0.0725701137778701
40015,3341573915.72932,36413,27665,526,2110,1.90131935658775,7.62696547984818,27.7313292625646,20.8969642923494,9.31687521136287,4.24591738712776,491,80.0273982226281,9995,4343,14.6722972972973,15235,3579,19.0230679281386,county2010,4,14.4587023314658,0.419,8.2790327844542,24,45,30,47,84,112,106,101,101,98,86.7522139887945,0.00718224423737216,162.66040122899,0.0134667079450728,108.440267485993,0.0089778052967152,169.889752394723,0.0140652282981871,303.632748960781,0.0251378548308025,404.843665281041,0.0335171397744034,383.155611783842,0.0317215787150604,365.08223386951,0.0302252778322745,365.08223386951,0.0302252778322745,354.238207120911,0.029327497302603
40041,2052073852.75614,34383,41131,77,942,0.187206729717245,2.29024336874863,22.219622067513,21.177264884599,7.5068589107466,4.46172993154947,535,85.0152005491811,12195,8536,20.5751199170825,23568,5127,17.8672242550967,county2010,3,7.29376869028227,0.482,20.0436255960072,18,42,23,46,84,87,84,90,90,80,43.7626121416936,0.00877161412871385,102.112761663952,0.0204670996336657,55.9188932921641,0.0112081736089121,111.837786584328,0.0224163472178243,204.225523327904,0.0409341992673313,211.519292018186,0.0423961349554503,204.225523327904,0.0409341992673313,218.813060708468,0.0438580706435693,218.813060708468,0.0438580706435693,194.500498407527,0.0389849516831727
40095,1105756386.58637,40419,15511,249,2046,1.60531235897105,13.1906389014248,24.6292205743137,14.4372421921037,5.58283069154159,2.16859041622945,536,86.0968209998681,4875,3151,19.8926767676768,8480,2169,20.3681096816603,county2010,1,6.44703758622913,0.393,14.0275020684119,7,11,11,15,26,34,34,30,31,26,45.1292631036039,0.00633050831531709,70.9174134485204,0.00994794163835543,70.9174134485204,0.00994794163835543,96.7055637934369,0.0135653749613938,167.622977241957,0.0235133165997492,219.19927793179,0.0307481832458259,219.19927793179,0.0307481832458259,193.411127586874,0.0271307499227875,199.858165173103,0.0280351082535471,167.622977241957,0.0235133165997492
38043,3711226213.31096,34250,2435,0,70,0,2.87474332648871,20.9631728045326,17.9373996789727,2.7231467473525,0.336700336700337,371,89.4312222670432,679,511,20.9856262833676,1431,391,21.4599341383096,county2010,0,0,0.461,0.656117374701238,2,3,2,3,5,8,10,9,9,9,82.1355236139631,0.00053890544123305,123.203285420945,0.00080835816184957,82.1355236139631,0.00053890544123305,123.203285420945,0.00080835816184957,205.338809034908,0.00134726360308262,328.542094455852,0.0021556217649322,410.677618069815,0.00269452720616525,369.609856262834,0.00242507448554872,369.609856262834,0.00242507448554872,369.609856262834,0.00242507448554872
40055,1667000209.26353,35096,5093,141,468,2.76850579226389,9.18908305517377,27.9229711141678,15.647759876407,3.44279661016949,1.28939828080229,418,72.0945395273024,1759,1084,17.3745792594967,3393,1002,22.7986348122867,county2010,0,0,0.407,3.05518857868053,9,14,8,14,23,22,21,18,18,20,176.713135676419,0.00539891953821417,274.887099941096,0.00839831928166649,157.078342823483,0.00479903958952371,274.887099941096,0.00839831928166649,451.600235617514,0.0137972388198807,431.965442764579,0.0131973588711902,412.330649911644,0.0125974789224997,353.426271352837,0.0107978390764283,353.426271352837,0.0107978390764283,392.695857058708,0.0119975989738093
40029,1350280478.46834,31764,5864,27,102,0.46043656207367,1.73942701227831,25.7872340425532,21.6467696629213,6.96739615899955,1.07434464976364,424,87.3750657548659,1937,1053,17.7721518987342,3019,826,21.48244473342,county2010,1,17.0532060027285,0.419,4.34280143533713,3,7,5,9,14,19,19,14,14,13,51.1596180081855,0.00222176062517247,119.3724420191,0.00518410812540244,85.2660300136426,0.00370293437528745,153.478854024557,0.00666528187551742,238.744884038199,0.0103682162508049,324.010914051842,0.0140711506260923,324.010914051842,0.0140711506260923,238.744884038199,0.0103682162508049,238.744884038199,0.0103682162508049,221.691678035471,0.00962762937574738
40133,1658819953.37319,32985,24901,1142,617,4.58616119834545,2.47781213605879,29.1692307692308,23.7862495927012,8.86988275994619,3.55748373101952,504,82.7447510256617,8737,4097,16.0780158543285,12974,3319,20.3707113484318,county2010,5,20.0795148789205,0.453,15.0112734955739,12,34,19,39,65,84,80,74,74,63,48.1908357094093,0.0072340581481421,136.54070117666,0.0204964980864026,76.302156539898,0.011453925401225,156.62021605558,0.0235106889814618,261.033693425967,0.0391844816357697,337.335849965865,0.0506384070369947,321.272238062728,0.0482270543209473,297.176820208024,0.0446100252468763,297.176820208024,0.0446100252468763,253.001887474399,0.037978805277746
40099,1100989795.23787,40870,13175,164,550,1.24478178368121,4.17457305502846,27.5327102803738,15.4804270462633,4.88758553274682,2.71406727828746,562,83.3231614281355,4212,2363,17.5192763938316,7298,1844,20.1706409975935,county2010,0,0,0.403,11.9665051002162,7,15,8,15,25,39,40,41,41,39,53.1309297912714,0.00635791542326478,113.851992409867,0.0136241044784245,60.7210626185958,0.00726618905515974,113.851992409867,0.0136241044784245,189.753320683112,0.0227068407973742,296.015180265655,0.0354226716439037,303.605313092979,0.0363309452757987,311.195445920304,0.0372392189076937,311.195445920304,0.0372392189076937,296.015180265655,0.0354226716439037
40067,2004862873.04775,32750,6328,21,441,0.331858407079646,6.96902654867257,28.2839787395596,16.7447874575723,4.47873541588257,2.69292604501608,399,77.3739927318692,2048,1239,19.1440049443758,3353,1072,24.225988700565,county2010,0,0,0.446,3.15632559466788,10,16,8,13,30,21,22,16,16,13,158.02781289507,0.00498787230510095,252.844500632111,0.00798059568816152,126.422250316056,0.00399029784408076,205.43615676359,0.00648423399663124,474.083438685209,0.0149636169153029,331.858407079646,0.010474531840712,347.661188369153,0.0109733190712221,252.844500632111,0.00798059568816152,252.844500632111,0.00798059568816152,205.43615676359,0.00648423399663124
40141,2277121253.73657,29832,7725,555,1580,7.18446601941748,20.453074433657,26.523631840796,21.1011491349918,8.72675250357654,2.69825600526489,466,80.1765949508768,2593,1414,17.6926926926927,3997,1383,25.7063197026022,county2010,1,12.9449838187702,0.414,3.39244121819333,7,14,5,13,23,33,30,29,29,25,90.6148867313916,0.00307405676729493,181.229773462783,0.00614811353458985,64.7249190938511,0.00219575483378209,168.284789644013,0.00570896256783343,297.734627831715,0.0101004722353976,427.184466019417,0.0144919819029618,388.349514563107,0.0131745290026925,375.404530744337,0.0127353780359361,375.404530744337,0.0127353780359361,323.624595469256,0.0109787741689104
40091,1844812019.76513,30620,19907,645,248,3.24006630833375,1.24579293715778,22.2222222222222,22.467071935157,10.5222236620448,1.85136897001304,505,86.4153985689812,5554,4445,21.9484495358483,11063,3278,22.8575413151105,county2010,6,30.1401517054303,0.42,10.7908013319072,11,25,15,27,45,54,50,45,45,38,55.2569447932888,0.00596266713472544,125.583965439293,0.0135515162152851,75.3503792635756,0.00813090972917106,135.630682674436,0.0146356375125079,226.051137790727,0.0243927291875132,271.261365348872,0.0292712750250158,251.167930878585,0.0271030324305702,226.051137790727,0.0243927291875132,226.051137790727,0.0243927291875132,190.887627467725,0.0205983046472333
40023,2070882310.94188,27549,15033,1664,342,11.0689815738708,2.27499501097585,29.2503987240829,24.5865940796189,10.8129691742533,2.99430431244915,482,83.5304336206321,4871,2759,18.1453469253535,7772,2391,23.5265177605038,county2010,2,13.3040643916717,0.47,7.25922468919188,6,20,22,32,42,50,47,37,37,35,39.912193175015,0.00289731578095864,133.040643916717,0.00965771926986215,146.344708308388,0.0106234911968484,212.865030266746,0.0154523508317794,279.385352225105,0.0202812104667105,332.601609791791,0.0241442981746554,312.645513204284,0.022695640284176,246.125191245926,0.017866780649245,246.125191245926,0.017866780649245,232.821126854254,0.0169010087222588
40059,2696300363.71461,39946,3644,6,591,0.164654226125137,16.218441273326,22.2003929273085,12.4505928853755,4.75681453768039,1.1060507482108,476,90.1523702031603,1169,686,18.6160108548168,2074,393,15.9302796919335,county2010,0,0,0.422,1.35148147774596,1,7,12,16,22,20,21,20,20,16,27.4423710208562,0.00037087856140119,192.096597145993,0.00259614992980838,329.308452250274,0.00445054273681436,439.077936333699,0.00593405698241915,603.732162458837,0.00815932835082633,548.847420417124,0.00741757122802394,576.28979143798,0.00778844978942514,548.847420417124,0.00741757122802394,548.847420417124,0.00741757122802394,439.077936333699,0.00593405698241915
38061,5028640843.02393,53912,7109,16,234,0.225066816711211,3.29160219440146,29.3233082706767,16.5125871142085,5.16359918200409,3.75306909856191,523,87.8694495027315,2611,1050,13.684347712759,4218,550,11.5352348993289,county2010,0,0,0.424,1.41370207615087,2,8,6,12,21,22,25,30,30,25,28.1333520889014,0.00039772178257163,112.533408355606,0.00159088713028654,84.4000562667042,0.0011931653477149,168.800112533408,0.0023863306954298,295.400196933465,0.00417607871700216,309.466872977915,0.00437493960828797,351.666901111267,0.00497152228214542,422.000281333521,0.00596582673857451,422.000281333521,0.00596582673857451,351.666901111267,0.00497152228214542
38045,2980791990.76834,46098,4074,0,12,0,0.294550810014728,18.7397260273973,9.10611854684512,2.35720761559384,0.866462793068298,438,93.3872502378687,1065,1022,24.6919545784006,2704,426,13.6102236421725,county2010,1,24.5459008345606,0.456,1.36675085434253,9,17,7,12,22,24,25,28,28,32,220.913107511046,0.00301933178426184,417.280314187531,0.00570318225916126,171.821305841924,0.00234836916553699,294.550810014728,0.00402577571234913,540.009818360334,0.0073805888059734,589.101620029455,0.00805155142469825,613.647520864016,0.00838703273406068,687.285223367698,0.00939347666214796,687.285223367698,0.00939347666214796,785.46882670594,0.0107354018995977
40053,2599266953.26299,42043,4454,29,127,0.651100134710373,2.85136955545577,21.8848167539267,10.3266827450121,6.36285468615649,0.371352785145889,500,88.8546255506608,1310,962,21.2502761210515,2891,321,9.99377334993773,county2010,1,22.4517287831163,0.402,1.71356004600015,1,5,11,13,16,28,25,29,29,28,22.4517287831163,0.00038472385406379,112.258643915582,0.00192361927031898,246.969016614279,0.00423196239470177,291.872474180512,0.00500141010282936,359.227660529861,0.00615558166502075,628.648405927256,0.0107722679137863,561.293219577908,0.00961809635159492,651.100134710373,0.0111569917678501,651.100134710373,0.0111569917678501,628.648405927256,0.0107722679137863
40043,2611320243.93588,39940,4717,9,164,0.190799236803053,3.47678609285563,19.3415637860082,13.6159712875729,2.10949271722752,2.44173140954495,554,88.6276186404446,1483,958,19.9168399168399,2825,508,15.2415241524152,county2010,0,0,0.454,1.80636596026628,11,18,10,15,29,27,30,28,28,27,233.199067203731,0.00421242856962668,381.598473606106,0.00689306493211638,211.999152003392,0.00382948051784243,317.998728005088,0.00574422077676365,614.797540809837,0.0111054935017431,572.397710409158,0.0103395973981746,635.997456010176,0.0114884415535273,593.597625609498,0.0107225454499588,593.597625609498,0.0107225454499588,572.397710409158,0.0103395973981746
40109,1860577032.23932,42916,703608,109112,101243,15.5074984934793,14.3891200782254,40.0760784150098,16.8247426260966,6.28102847827698,2.57592132668179,675,78.4909302318872,256390,86357,12.0168430895881,386168,66215,14.6369337486157,county2010,27,3.83736398676536,0.49,378.166551455901,283,611,289,564,970,1159,1070,1073,1079,1019,40.2212595649851,0.152103350249031,86.838125774579,0.328392745590664,41.0740071175996,0.155328156261378,80.1582699457653,0.303131765160613,137.860854339348,0.521343638662756,164.722402246706,0.622925028051684,152.07331354959,0.575090405535205,152.499687325897,0.576702808541378,153.352434878512,0.579927614553725,144.824959352367,0.547679554430256
40079,4166190300.39064,36335,48768,804,2840,1.64862204724409,5.82349081364829,25.5853374298125,20.6600783143763,8.81147540983607,2.78805425982521,529,81.9207546402651,16951,7641,15.1655287392823,25917,6860,20.9293101870214,county2010,1,2.0505249343832,0.422,11.7056582834028,37,73,54,85,138,134,124,110,111,111,75.8694225721785,0.00888101534789008,149.688320209974,0.0175220032539453,110.728346456693,0.0129614818590828,174.294619422572,0.0204023325559637,282.972440944882,0.0331237869732116,274.770341207349,0.0321636772058722,254.265091863517,0.0297634027875235,225.557742782152,0.0264030186018354,227.608267716535,0.0266430460436702,227.608267716535,0.0266430460436702
40105,1504224525.36633,37500,10379,195,198,1.87879371808459,1.90769823682436,22.0407196969697,17.6159440823652,5.50941867530889,2.05965909090909,530,86.5725729544154,3315,1893,17.9669703872437,5970,1183,16.5385153082623,county2010,1,9.63483957992099,0.48,6.89990079604133,9,14,6,13,25,29,24,27,28,24,86.7135562192889,0.00598314935585046,134.887754118894,0.00930712122021183,57.809037479526,0.00398876623723364,125.252914538973,0.00864232684733956,240.870989498025,0.0166198593218068,279.410347817709,0.0192790368132959,231.236149918104,0.0159550649489346,260.140668657867,0.0179494480675514,269.775508237788,0.0186142424404237,231.236149918104,0.0159550649489346
40139,5306058254.04153,44623,20068,258,8357,1.28562886186964,41.6434123978473,36.2590127565169,15.6037088263921,6.73323823109843,6.15558379217846,570,79.5461530580883,8430,2115,10.2470930232558,8686,3203,26.940869711498,county2010,3,14.9491728124377,0.457,3.78209191064093,6,33,23,50,60,79,67,56,58,52,29.8983456248754,0.00113078291129388,164.440900936815,0.00621930601211634,114.610324895356,0.00433466782662654,249.152880207295,0.00942319092744899,298.983456248754,0.0113078291129388,393.661550727526,0.0148886416653694,333.864859477776,0.0126270758427817,279.051225832171,0.0105539738387429,289.017341040462,0.0109309014758408,259.118995415587,0.00980011856454695
54061,947624629.745061,39167,88927,2543,1293,2.85964892552318,1.45400159681537,44.3422078085326,21.0492136211212,5.31404072883173,0.80118609756793,644,78.5137652659905,40978,9826,10.215305284388,45940,6769,12.8422091103986,county2010,1,1.12451786296625,0.517,93.8420100202798,39,85,38,71,132,143,134,132,133,129,43.8561966556839,0.0411555364601405,95.5840183521315,0.0896979640797934,42.7316787927176,0.0401002662944959,79.840768270604,0.0749241817607686,148.436357911545,0.139295661865091,160.806054404174,0.150903633687182,150.685393637478,0.14140620219638,148.436357911545,0.139295661865091,149.560875774512,0.140350932030736,145.062804322647,0.136129851368157
54005,1303273504.14177,39783,24498,112,95,0.457180177973712,0.387786758102702,22.2199838839645,19.2742752888709,6.72141776529069,0.738301905617081,439,90.1923311511406,7409,3489,14.166226805798,12428,4957,28.5130859936727,county2010,6,24.4917952485917,0.44,18.7972823218964,19,27,16,23,50,35,46,49,49,44,77.5573516205405,0.0145786743454989,110.213078618663,0.0207170635436037,65.3114539962446,0.0122767783962096,93.8852151196016,0.0176478689445513,204.098293738264,0.0383649324881549,142.868805616785,0.0268554527417085,187.770430239203,0.0352957378891025,200.016327863499,0.0375976338383918,200.016327863499,0.0375976338383918,179.606498489673,0.0337611405895763
54051,808475189.523127,34419,32660,120,239,0.367421922841396,0.731781996325781,23.6570769341697,17.9695181907571,9.53035824795434,0.985925555476173,483,89.8464421739919,9277,5814,17.5612408252031,20367,3534,14.7859922178988,county2010,0,0,0.473,40.3970343471693,33,38,26,35,63,66,65,69,69,66,101.041028781384,0.0408175791015489,116.350275566442,0.0470020607836018,79.6080832823025,0.0321593047466749,107.164727495407,0.0432913717743701,192.896509491733,0.0779244691938662,202.082057562768,0.0816351582030979,199.020208205756,0.0803982618666873,211.267605633803,0.0853458472123296,211.267605633803,0.0853458472123296,202.082057562768,0.0816351582030979
54001,887978015.502536,31212,16120,91,64,0.564516129032258,0.397022332506204,23.4880879657911,18.3755327149662,6.08236845962187,0.401993889692877,480,90.063963236664,5157,2761,16.6435589848695,9011,2198,19.6092425729325,county2010,3,18.6104218362283,0.452,18.1536025876465,8,14,10,14,29,29,38,41,41,43,49.6277915632754,0.00900923205342256,86.848635235732,0.0157661560934895,62.0347394540943,0.0112615400667782,86.848635235732,0.0157661560934895,179.900744416873,0.0326584661936568,179.900744416873,0.0326584661936568,235.732009925558,0.0427938522537572,254.342431761787,0.0461723142737906,254.342431761787,0.0461723142737906,266.749379652606,0.0484246222871463
32001,13012533857.3071,51597,24511,388,2597,1.58296275141773,10.5952429521439,35.7253644917796,8.77157111311033,8.88223552894212,2.92012271332803,782,85.7084773327912,8347,3781,15.1987779876995,14394,2013,12.2691534101298,county2010,0,0,0.384,1.88364543514605,10,14,9,13,28,33,32,33,33,31,40.798009057158,0.00076848983523563,57.1172126800212,0.00107588576932988,36.7182081514422,0.00069164085171206,53.0374117743054,0.00099903678580631,114.234425360042,0.00215177153865976,134.633429888621,0.00253601645627758,130.553628982906,0.00245916747275401,134.633429888621,0.00253601645627758,134.633429888621,0.00253601645627758,126.47382807719,0.00238231848923045
54095,675200316.800195,33496,9141,2,27,0.0218794442621157,0.295372497538563,17.9108346293416,18.1162587412587,11.2580993520518,1.55590717299578,480,90.612777053455,2536,1700,18.4622067767159,5517,1144,17.1745984086474,county2010,0,0,0.414,13.5382045484214,4,6,9,11,15,19,32,26,26,26,43.7588885242315,0.00592416783652618,65.6383327863472,0.00888625175478926,98.4574991795208,0.0133293776321839,120.336943441637,0.016291461550447,164.095831965868,0.0222156293869732,207.8547204901,0.0281397972234993,350.071108193852,0.0473933426922094,284.432775407505,0.0385070909374201,284.432775407505,0.0385070909374201,284.432775407505,0.0385070909374201
54049,806828877.349063,38115,55078,1788,378,3.24630523984168,0.686299429899415,26.5534347935761,16.7732093563853,5.79650333908607,0.879352796341892,574,88.4416424183641,16926,9541,16.9112694530115,33772,5313,13.5934501727005,county2010,7,12.709248701841,0.437,68.2647851933184,31,67,28,58,105,129,125,127,127,118,56.2838156795817,0.0384220258722697,121.645666146193,0.0830411526916796,50.8369948073641,0.0347037653039855,105.30520352954,0.0718863709868271,190.638730527615,0.130139119889946,234.213297505356,0.159885204436219,226.950869675733,0.154927523678507,230.582083590544,0.157406364057363,230.582083590544,0.157406364057363,214.241620973892,0.14625158235251
32510,407260511.257735,52067,51649,343,10705,0.664098046428779,20.7264419446649,40.5983105427731,14.0475529651217,12.867327421318,2.3477896305958,885,79.6547764431402,16490,9133,16.5231392698194,33448,4564,12.006734715353,county2010,3,5.80843772386687,0.442,126.820545013052,11,21,9,16,39,34,37,42,42,38,21.2976049875119,0.0270097387198894,40.6590640670681,0.0515640466470616,17.4253131716006,0.022098877134455,30.97833452729,0.0392868926834755,75.5096904102693,0.0957618009159716,65.8289608704912,0.0834846469523855,71.6373985943581,0.0908509393305372,81.3181281341362,0.103128093294123,81.3181281341362,0.103128093294123,73.5735445023137,0.0933063701232544
54105,608040906.880287,36705,5717,6,22,0.104950148679377,0.384817211824383,18.4441656210791,19.243013795543,12.682379349046,2.15736040609137,471,88.1465895142907,1604,894,15.6375721532272,3494,665,15.9894205337822,county2010,5,87.4584572328144,0.38,9.40232792779118,5,3,2,3,7,9,11,8,8,10,87.4584572328144,0.00822313094961621,52.4750743396887,0.00493387856976973,34.9833828931258,0.00328925237984649,52.4750743396887,0.00493387856976973,122.44184012594,0.0115123833294627,157.425223019066,0.0148016357093092,192.408605912192,0.0180908880891557,139.933531572503,0.0131570095193859,139.933531572503,0.0131570095193859,174.916914465629,0.0164462618992324
54063,1226721171.07186,39574,13445,96,64,0.714020081814801,0.476013387876534,17.0468611847922,13.2666766154305,8.16827631363562,0.643546657132642,453,88.756070227867,3743,2651,19.6341282772923,7365,2364,24.2984890533457,county2010,8,59.5016734845668,0.39,10.9601108361506,11,21,13,23,44,28,32,33,33,25,81.8148010412793,0.0089669928745003,156.191892896988,0.0171188045785915,96.690219412421,0.0105973552153185,171.067311268129,0.0187491669194097,327.259204165117,0.0358679714980012,208.255857195984,0.0228250727714553,238.006693938267,0.0260857974530918,245.444403123838,0.0269009786235009,245.444403123838,0.0269009786235009,185.942729639271,0.0203795292602279
32023,47134166732.1468,41181,43612,823,5287,1.88709529487297,12.1228102357149,28.0224046140195,18.864836203518,15.0603795284646,1.82801092347991,852,83.3539944903581,11831,10301,23.4401310699495,25888,5798,18.2983020892508,county2010,1,2.2929468953499,0.454,0.925273597130453,4,26,8,24,31,38,23,27,28,37,9.17178758139961,0.0000848641288755803,59.6166192790975,0.00055161683769127,18.3435751627992,0.00016972825775116,55.0307254883977,0.00050918477325348,71.081353755847,0.00065769699878574,87.1319820232963,0.00080620922431801,52.7377785930478,0.00048796874103458,61.9095661744474,0.00057283286991016,64.2025130697973,0.00059404890212906,84.8390351279464,0.00078499319209911
54043,1135948768.81856,30868,21655,3,72,0.0138536134841838,0.332486723620411,20.8812478651941,26.6396649330326,9.05044510385757,2.42222477327517,485,89.686787359799,6489,3285,15.1243093922652,10111,5126,33.6417930038722,county2010,16,73.8859385823136,0.443,19.063359716937,13,26,23,35,59,54,48,51,51,41,60.0323250981298,0.0114441780798975,120.06465019626,0.0228883561597951,106.211036712076,0.020247391987511,161.625490648811,0.0308112486766472,272.454398522281,0.0519389620549196,249.365042715308,0.0475373551011129,221.657815746941,0.0422554267565448,235.511429231124,0.0448963909288288,235.511429231124,0.0448963909288288,189.332717617178,0.0360931770212153
